934536;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934537;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934538;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934539;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934540;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934541;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934542;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934543;20130019;MESA P/REFEITÓRIO 1400X700MM;2010-03-25
934557;20130052;SISTEMA  ESTUDO  SERVOMOTOR CA- MEL 302E;2010-03-25
934558;20130048;CONJUNTO DE MOTORES ELÉTRICO EM CORTE;2010-03-25
934559;20130052;CONJUNTO DE MOTORES ELÉTRICO EM CORTE;2010-03-25
934665;20130153;SISTEMA MED.ELETRÔNICO P/CARRO-NAJA EVOL;2010-03-26
934925;20130153;MÁQUINA SOLDA MULTIPROC.SINÉRG/EUTECTIC;2010-03-29
934926;20130153;MÁQUINA SOLDA MULTIPROC.SINÉRG/EUTECTIC;2010-03-29
934927;20130153;MÁQUINA SOLDA MULTIPROC.SINÉRG/EUTECTIC;2010-03-29
934928;20130153;MÁQUINA SOLDA MULTIPROC.SINÉRG/EUTECTIC;2010-03-29
934929;20130153;MÁQUINA SOLDA MULTIPROC.SINÉRG/EUTECTIC;2010-03-29
934930;20130153;MÁQUINA SOLDA MULTIPROC.SINÉRG/EUTECTIC;2010-03-29
935103;20130116;JOGO CHAVES COMBINADAS 6A32MM/CORNETA;2010-03-30
935104;20130182;JOGO CHAVES COMBINADAS 6A32MM/CORNETA;2010-03-30
935105;20130126;JOGO CHAVES COMBINADAS 6A32MM/CORNETA;2010-03-30
935106;20130152;JOGO CHAVES COMBINADAS 6A32MM/CORNETA;2010-03-30
935107;20130125;JOGO CHAVES COMBINADAS 6A32MM/CORNETA;2010-03-30
937369;20130116;AP.DIAGNÓSTICO  INJEÇÃO MOTOR DE MOTO;2010-03-31
940249;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940250;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940251;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940252;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940253;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940254;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940255;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940256;20130048;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940257;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940258;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940259;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940260;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940261;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940262;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940263;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940264;20130054;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940265;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940266;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940267;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940268;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940269;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940270;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940271;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940272;20130049;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940273;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940274;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940275;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940276;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940277;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940278;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940279;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940280;20130051;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940281;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940282;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940283;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940284;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940285;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940286;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940287;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940288;20130052;PAINEL PARA ALIMENTAÇÃO DE BANCADA;2010-04-12
940289;20130052;MEGÔHMETRO DIGITAL/MIT MEASTECH;2010-04-14
940290;20130052;MEGÔHMETRO DIGITAL/MIT MEASTECH;2010-04-14
940291;20130040;COMPARADOR DE DIÂM.INT.50/150MM/MITUTOYO;2010-04-16
940292;20130065;COMPARADOR DE DIÂM.INT.50/150MM/MITUTOYO;2010-04-16
940293;20130040;COMPARADOR DE DIÂM.INT.50/150MM/MITUTOYO;2010-04-16
940294;20130065;COMPARADOR DE DIÂM.INT.50/150MM/MITUTOYO;2010-04-16
940941;20130153;GUILHOTINA HIDRÁULICA P/AÇO 3,2MM/NEWTON;2010-04-20
937578;20130130;TACÔMETRO DIGIT/PORTÁTIL LASER POLITERM;2010-04-30
937581;20130130;TACÔMETRO DIGIT/PORTÁTIL LASER POLITERM;2010-04-30
937583;20130127;TACÔMETRO DIGIT/PORTÁTIL LASER POLITERM;2010-04-30
937585;20130111;TACÔMETRO DIGIT/PORTÁTIL LASER POLITERM;2010-04-30
937586;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937587;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937588;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937589;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937590;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937591;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937592;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
937593;20130051;CONJUNTO P/ ESTUDO  ELETR/ DIGIT - EXSTO;2010-04-30
942835;20130154;PLANO ASPIRANTE/USI ITALIA-FASTECH;2010-05-05
942836;20130152;INSTRUMENTO MED.ÂNG.TORÇÃO 1/2/GEDORE;2010-05-06
942837;20130126;INSTRUMENTO MED.ÂNG.TORÇÃO 1/2/GEDORE;2010-05-06
943251;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943252;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943253;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943254;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943255;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943256;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943257;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943258;20130051;SISTEMA DESENV.LÓGICA PROGR.CPLD/EXSTO;2010-05-07
943259;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943260;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943261;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943262;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943263;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943264;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943265;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
943266;20130053;SISTEMA DID.MICROCONTROLAD.PIC18F/EXSTO;2010-05-07
944253;20130052;CONJUNTO MOTO-GERADOR/DE LORENZO;2010-05-18
944254;20130052;CONJUNTO MOTO-GERADOR/DE LORENZO;2010-05-18
944462;20130115;EXTRATOR UNIV.DA ARTICUL.ESFÉRICA/GEDORE;2010-05-19
944463;20130130;EXTRATOR UNIV.DA ARTICUL.ESFÉRICA/GEDORE;2010-05-19
944464;20130125;EXTRATOR UNIV.DA ARTICUL.ESFÉRICA/GEDORE;2010-05-19
944608;20130052;CONJUNTO DE TORRE DE MOTORES/EXSTO;2010-05-25
944609;20130052;CONJUNTO DE TORRE DE MOTORES/EXSTO;2010-05-25
944610;20130052;CONJUNTO DE TORRE DE MOTORES/EXSTO;2010-05-25
944611;20130052;CONJUNTO DE TORRE DE MOTORES/EXSTO;2010-05-25
944339;20130031;ARMÁRIO ALTO P/POST FORM.-L022 MALI;2010-05-31
944453;20130123;KIT DIDÁTICO MOTOR OM 447 LA;2010-05-31
945002;20130154;LIXADEIRA ELÉTRICA ORBITAL 6-150MM/MIRKA;2010-05-31
945028;20130034;CHUVEIRO/LAVA-OLHOS DE EMERGÊNCIA/COMTEC;2010-06-02
945614;20130052;CONJUNTO MANIP.ELETROPNEUMÁTICO/MICRO;2010-06-14
945615;20130052;CONJUNTO MANIP.ELETROPNEUMÁTICO/MICRO;2010-06-14
945616;20130052;CONJUNTO MANIP.ELETROPNEUMÁTICO/MICRO;2010-06-14
945617;20130054;CONJUNTO MANIP.ELETROPNEUMÁTICO/MICRO;2010-06-14
948878;20130090;CADEIRA GIRATÓRIA COM BRAÇO ROYAL/TIRMIS;2010-07-20
948882;20130096;CADEIRA GIRATÓRIA COM BRAÇO ROYAL/TIRMIS;2010-07-20
948888;20130077;CADEIRA GIRATÓRIA COM BRAÇO ROYAL/TIRMIS;2010-07-20
948896;20130179;CADEIRA GIRATÓRIA COM BRAÇO ROYAL/TIRMIS;2010-07-20
949125;20130005;CADEIRA C/PÉS TRAPEZOIDAIS PRETO/TIRMIS;2010-07-21
949126;20130160;CADEIRA C/PÉS TRAPEZOIDAIS PRETO/TIRMIS;2010-07-21
949127;20130160;CADEIRA C/PÉS TRAPEZOIDAIS PRETO/TIRMIS;2010-07-21
949128;20130005;CADEIRA C/PÉS TRAPEZOIDAIS PRETO/TIRMIS;2010-07-21
949131;20130033;CADEIRA C/PÉS TRAPEZOIDAIS PRETO/TIRMIS;2010-07-21
949132;20130001;CADEIRA C/PÉS TRAPEZOIDAIS PRETO/TIRMIS;2010-07-21
949133;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949134;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949135;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949136;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949137;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949138;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949139;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949140;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949141;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949142;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949152;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949153;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949154;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949156;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949157;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949158;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949159;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949160;20130160;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949161;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949163;20130168;CADEIRA PARA BIBLIOTECA AZUL ROYAL/TIRMIS;2010-07-21
949164;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949165;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949166;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949167;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949168;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949169;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949170;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949171;20130051;CONJUNTO P/EST.ELETRÔNICA ANALÓG./DIDATECH;2010-07-23
949072;20130026;ARMÁRIO ALTO 800X540X1580MM;2010-07-31
949077;20130026;ARMÁRIO BAIXO PARA GUARDA DE MATERIAIS;2010-07-31
949123;20130026;ESCRIVANINHA - DESENHO DCE-253;2010-07-31
951375;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951376;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951377;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951378;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951379;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951380;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951381;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951382;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951383;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951384;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951385;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951386;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951387;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951388;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951389;20130054;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951391;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951392;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951393;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951394;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951395;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951396;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951397;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951398;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951399;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951400;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951401;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951402;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951403;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951404;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951405;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951406;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951407;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951408;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951409;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951410;20130063;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951427;20130004;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951428;20130038;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951429;20130079;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
951430;20130038;CADEIRA PROFISS.GIRAT.POLIPROPILENO AZUL/CAVALETTI;2010-08-04
953426;20130177;PROJETOR MULTIMÍDIA SALA/LABORATÓRIO/NEC;2010-08-19
954543;20130048;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954544;20130160;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954545;20130160;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954546;20130160;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954547;20130052;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954548;20130027;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954549;20130160;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
954550;20130054;CADEIRA GIRAT.C/BRAÇO P/DIRETOR/TIRMIS;2010-08-26
956021;20130051;NOTEBOOK T410 I5 520M 2GB 14/LENOVO;2010-09-03
956022;20130051;NOTEBOOK T410 I5 520M 2GB 14/LENOVO;2010-09-03
956023;20130051;NOTEBOOK T410 I5 520M 2GB 14/LENOVO;2010-09-03
956024;20130051;NOTEBOOK T410 I5 520M 2GB 14/LENOVO;2010-09-03
956025;20130012;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956026;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956027;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956028;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956029;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956030;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956031;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956032;20130026;SOFÁ 2 LUGARES - PRETO - DC 1746/TIRMIS;2010-09-15
956716;20130167;CONJUNTO HOME THEATER WIRELESS/LG;2010-09-20
957631;20130040;CONDICIONADOR DE AR 48.000 BTU TP SPLIT/ELGIN;2010-10-26
957632;20130034;CONDICIONADOR DE AR 48.000 BTU TP SPLIT/ELGIN;2010-10-26
957875;20130167;TESTADOR CABO DE VOZ,DADOS E VÍDEO/IDEAL;2010-10-27
957876;20130167;TESTADOR CABO DE VOZ,DADOS E VÍDEO/IDEAL;2010-10-27
957140;20130063;MULTÍMETRO DIGITAL TRUE-RMS/FLUKE 289;2010-10-31
959043;20130167;TELEVISÃO LCD 32P DIGITAL FULL HD/SAMSUNG;2010-11-05
962020;20130167;CONDICIONADOR DE AR 24.000 BTU SPLIT / GREE;2010-11-18
964897;20130123;CAVALETE P/MOTOR MOD.OM 457 LA C/ CLP;2010-11-30
964898;20130110;CAVALETE P/MOTOR SCANIA MOD. DSC-12;2010-11-30
965385;20130048;SISTEMA TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;2010-12-03
965386;20130048;SISTEMA TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;2010-12-03
965387;20130048;SISTEMA TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;2010-12-03
965388;20130048;SISTEMA TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;2010-12-03
965389;20130167;CADEIRA GIRATÓRIA COM BRAÇOS VINIL AZUL;2010-12-06
965390;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965391;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965392;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965394;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965395;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965396;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965397;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965398;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965399;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965400;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965401;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965402;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965403;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965404;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
965405;20130167;CADEIRA GIRATÓRIA SEM BRAÇOS VINIL AZUL;2010-12-06
968822;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968823;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968824;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968825;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968826;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968827;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968828;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968829;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968830;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968831;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968832;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968833;20130154;PISTOLA P/PINTURA BICO 1.0 / WALCON;2010-12-27
968834;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968835;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968836;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968837;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968838;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968839;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968840;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968841;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968842;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968843;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
968845;20130154;PISTOLA P/PINTURA SIST.HVLP BICO 1.4/WALCON;2010-12-27
969337;20130005;CÂMERA FOTOGRÁFICA DIGITAL 12MP /SONY;2010-12-30
969621;20130021;NOTEBOOK TP EDGE 14 I5 4GB 320G/LENOVO;2011-01-05
971096;20130111;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
971097;20130074;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
971098;20130192;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
971099;20130153;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
971100;20130015;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
971101;20130012;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
971102;20130095;CLAVICULÁRIO PARA 50 CHAVES/KEY VIGILANT;2011-01-14
973018;20130002;TELEVISÃO LCD 42P FULL HD / HBUSTER;2011-01-21
973019;20130138;TELEVISÃO LCD 42P FULL HD / HBUSTER;2011-01-21
973020;20130165;TELEVISÃO LCD 42P FULL HD / HBUSTER;2011-01-21
974436;20130065;PROJETOR DE PERFIL VERTICAL DE BANCADA;2011-01-31
974701;20130065;COMPARADOR DIÂM.INT.DIG.18 A 35MM/MITUTOYO;2011-02-01
974702;20130065;COMPARADOR DIÂM.INT.DIG.18 A 35MM/MITUTOYO;2011-02-01
977983;20130110;EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA;2011-02-08
977984;20130110;EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA;2011-02-08
977985;20130065;CALIBRADOR/VERIFICADOR P/TORQUÍM./GEDORE;2011-02-10
977986;20130021;NOBREAK ESTAÇÃO DE TRABALHO / SMS;2011-02-11
977989;20130154;PISTOLA DE PINTURA /ARPREX;2011-02-16
977990;20130154;PISTOLA DE PINTURA /ARPREX;2011-02-16
977991;20130154;PISTOLA DE PINTURA /ARPREX;2011-02-16
977993;20130154;PISTOLA DE PINTURA /ARPREX;2011-02-16
977994;20130154;PISTOLA DE PINTURA /ARPREX;2011-02-16
977995;20130053;ESTAÇÃO SOLDAGEM 200 A 450°C/INSTRUTHERM;2011-02-16
980507;20130110;MEGÔHMETRO DIGITAL /INSTRUTHERM;2011-02-18
980474;20130153;LIXADEIRA PNEUMÁT. CURSO 3MM/DYNABRADE;2011-02-24
